Time,Altitude,Velocity
297.3,525.451,-5.9416
297.4,524.876,-5.75421
297.5,524.318,-5.58024
297.6,523.722,-5.95339
297.7,523.146,-5.76599
297.8,522.588,-5.57862
297.9,521.993,-5.95178
298,521.416,-5.76438
298.1,520.858,-5.57701
298.2,520.263,-5.95016
298.3,519.687,-5.76276
298.4,519.13,-5.57539
298.5,518.535,-5.94855
298.6,517.959,-5.76115
298.7,517.401,-5.57378
298.8,516.807,-5.94694
298.9,516.231,-5.75954
299,515.673,-5.57217
299.1,515.079,-5.94533
299.2,514.503,-5.75793
299.3,513.946,-5.57056
299.4,513.352,-5.94372
299.5,512.776,-5.75632
299.6,512.219,-5.56895
299.7,511.625,-5.94211
299.8,511.049,-5.75471
299.9,510.493,-5.56735
300,509.899,-5.9405
300.1,509.323,-5.75311
300.2,508.767,-5.56574
300.3,508.173,-5.9389
300.4,507.598,-5.75151
300.5,507.041,-5.56414
300.6,506.457,-5.8436
300.7,505.891,-5.65622
300.8,505.344,-5.46887
300.9,504.76,-5.84204
301,504.195,-5.65466
301.1,503.648,-5.46731
301.2,503.064,-5.84048
301.3,502.499,-5.6531
301.4,501.952,-5.46575
301.5,501.368,-5.83893
301.6,500.803,-5.65155
301.7,500.257,-5.4642
301.8,499.673,-5.83737
301.9,499.108,-5.64999
302,498.562,-5.46264
302.1,497.978,-5.83582
302.2,497.413,-5.64844
302.3,496.867,-5.46109
302.4,496.288,-5.79107
302.5,495.728,-5.6037
302.6,495.186,-5.41636
302.7,494.607,-5.78954
302.8,494.047,-5.60217
302.9,493.505,-5.41483
303,492.926,-5.78801
303.1,492.366,-5.60064
303.2,491.825,-5.4133
303.3,491.261,-5.64158
303.4,490.716,-5.45423
303.5,490.189,-5.26691
303.6,489.625,-5.64012
303.7,489.08,-5.45277
303.8,488.553,-5.26545
303.9,487.989,-5.63865
304,487.444,-5.45131
304.1,486.918,-5.26399
304.2,486.354,-5.63719
304.3,485.809,-5.44984
304.4,485.283,-5.26252
304.5,484.719,-5.63573
304.6,484.174,-5.44838
304.7,483.648,-5.26107
304.8,483.085,-5.63427
304.9,482.54,-5.44692
305,482.014,-5.25961
305.1,481.451,-5.63281
305.2,480.906,-5.44547
305.3,480.38,-5.25815
305.4,479.817,-5.63136
305.5,479.273,-5.44401
305.6,478.747,-5.25669
305.7,478.184,-5.6299
305.8,477.64,-5.44256
305.9,477.114,-5.25524
306,476.552,-5.62845
306.1,476.007,-5.44111
306.2,475.482,-5.25379
306.3,474.949,-5.3306
306.4,474.435,-5.1433
306.5,473.883,-5.51652
306.6,473.35,-5.32919
306.7,472.836,-5.14189
306.8,472.284,-5.51511
306.9,471.752,-5.32779
307,471.238,-5.14049
307.1,470.686,-5.51371
307.2,470.154,-5.32639
307.3,469.64,-5.13909
307.4,469.088,-5.51231
307.5,468.556,-5.32499
307.6,468.042,-5.13769
307.7,467.491,-5.51091
307.8,466.959,-5.32359
307.9,466.445,-5.13629
308,465.894,-5.50951
308.1,465.362,-5.32219
308.2,464.848,-5.13489
308.3,464.298,-5.50812
308.4,463.766,-5.32079
308.5,463.252,-5.1335
308.6,462.739,-5.13272
308.7,462.243,-4.96348
308.8,461.709,-5.33673
308.9,461.194,-5.14943
309,460.698,-4.96216
309.1,460.164,-5.3354
309.2,459.649,-5.14811
309.3,459.153,-4.96083
309.4,458.62,-5.33408
309.5,458.105,-5.14678
309.6,457.609,-4.95951
309.7,457.076,-5.33276
309.8,456.561,-5.14546
309.9,456.066,-4.95819
310,455.532,-5.33144
310.1,455.018,-5.14414
310.2,454.522,-4.95687
310.3,453.989,-5.33012
310.4,453.475,-5.14282
310.5,452.98,-4.95555
310.6,452.447,-5.3288
310.7,451.933,-5.14151
310.8,451.437,-4.95424
310.9,450.904,-5.32749
311,450.39,-5.14019
311.1,449.895,-4.95292
311.2,449.362,-5.32617
311.3,448.849,-5.13888
311.4,448.353,-4.95161
311.5,447.821,-5.32486
311.6,447.307,-5.13756
311.7,446.812,-4.95029
311.8,446.28,-5.32355
311.9,445.766,-5.13625
312,445.271,-4.94898
312.1,444.758,-5.1302
312.2,444.264,-4.94293
312.3,443.767,-4.9686
312.4,443.289,-4.78135
312.5,442.773,-5.15463
312.6,442.277,-4.96736
312.7,441.799,-4.78011
312.8,441.283,-5.15338
312.9,440.787,-4.96611
313,440.309,-4.77887
313.1,439.794,-5.15214
313.2,439.297,-4.96487
313.3,438.819,-4.77763
313.4,438.304,-5.1509
313.5,437.808,-4.96363
313.6,437.33,-4.77639
313.7,436.815,-5.14966
313.8,436.319,-4.96239
313.9,435.842,-4.77515
314,435.327,-5.14843
314.1,434.831,-4.96116
314.2,434.353,-4.77391
314.3,433.839,-5.14719
314.4,433.343,-4.95992
314.5,432.865,-4.77268
314.6,432.351,-5.14595
314.7,431.855,-4.95869
314.8,431.378,-4.77144
314.9,430.863,-5.14472
315,430.367,-4.95745
315.1,429.89,-4.77021
315.2,429.376,-5.14349
315.3,428.88,-4.95622
315.4,428.404,-4.76898
315.5,427.889,-5.14226
315.6,427.394,-4.95499
315.7,426.917,-4.76775
315.8,426.431,-4.85973
315.9,425.964,-4.6725
316,425.459,-5.04579
316.1,424.973,-4.85854
316.2,424.506,-4.67131
316.3,424.002,-5.0446
316.4,423.516,-4.85735
316.5,423.049,-4.67012
316.6,422.545,-5.04341
316.7,422.059,-4.85616
316.8,421.592,-4.66893
316.9,421.088,-5.04222
317,420.602,-4.85497
317.1,420.136,-4.66774
317.2,419.632,-5.04103
317.3,419.146,-4.85378
317.4,418.68,-4.66655
317.5,418.176,-5.03985
317.6,417.69,-4.8526
317.7,417.224,-4.66537
317.8,416.727,-4.96802
317.9,416.249,-4.78077
318,415.79,-4.59356
318.1,415.293,-4.96686
318.2,414.815,-4.77962
318.3,414.356,-4.5924
318.4,413.859,-4.9657
318.5,413.381,-4.77846
318.6,412.922,-4.59124
318.7,412.426,-4.96455
318.8,411.948,-4.77731
318.9,411.489,-4.59009
319,410.993,-4.96339
319.1,410.515,-4.77615
319.2,410.056,-4.58894
319.3,409.56,-4.96224
319.4,409.082,-4.775
319.5,408.624,-4.58778
319.6,408.167,-4.56492
319.7,407.673,-4.93823
319.8,407.198,-4.75099
319.9,406.742,-4.56378
320,406.268,-4.74156
320.1,405.812,-4.55435
320.2,405.338,-4.73739
320.3,404.883,-4.55018
320.4,404.43,-4.53509
320.5,403.939,-4.9084
320.6,403.467,-4.72117
320.7,403.014,-4.53396
320.8,402.571,-4.42319
320.9,402.092,-4.79651
321,401.631,-4.6093
321.1,401.188,-4.4221
321.2,400.709,-4.79543
321.3,400.248,-4.60821
321.4,399.806,-4.42101
321.5,399.327,-4.79434
321.6,398.866,-4.60712
321.7,398.424,-4.41993
321.8,397.945,-4.79325
321.9,397.484,-4.60604
322,397.042,-4.41884
322.1,396.563,-4.79217
322.2,396.102,-4.60495
322.3,395.661,-4.41776
322.4,395.181,-4.79109
322.5,394.721,-4.60387
322.6,394.279,-4.41668
322.7,393.8,-4.79001
322.8,393.34,-4.60279
322.9,392.899,-4.4156
323,392.42,-4.78893
323.1,391.959,-4.60171
323.2,391.518,-4.41452
323.3,391.07,-4.47707
323.4,390.641,-4.2899
323.5,390.175,-4.66324
323.6,389.727,-4.47604
323.7,389.299,-4.28886
323.8,388.832,-4.66221
323.9,388.385,-4.47501
324,387.956,-4.28783
324.1,387.49,-4.66117
324.2,387.042,-4.47398
324.3,386.614,-4.2868
324.4,386.148,-4.66014
324.5,385.701,-4.47294
324.6,385.272,-4.28577
324.7,384.806,-4.65911
324.8,384.359,-4.47191
324.9,383.93,-4.28474
325,383.465,-4.65808
325.1,383.017,-4.47089
325.2,382.589,-4.28371
325.3,382.123,-4.65706
325.4,381.676,-4.46986
325.5,381.248,-4.28268
325.6,380.783,-4.65603
325.7,380.336,-4.46883
325.8,379.907,-4.28166
325.9,379.442,-4.655
326,378.995,-4.46781
326.1,378.567,-4.28063
326.2,378.116,-4.51248
326.3,377.683,-4.32531
326.4,377.27,-4.13815
326.5,376.818,-4.51151
326.6,376.386,-4.32433
326.7,375.972,-4.13718
326.8,375.521,-4.51054
326.9,375.089,-4.32336
327,374.675,-4.1362
327.1,374.224,-4.50956
327.2,373.792,-4.32239
327.3,373.379,-4.13523
327.4,372.928,-4.50859
327.5,372.496,-4.32141
327.6,372.082,-4.13426
327.7,371.631,-4.50762
327.8,371.199,-4.32044
327.9,370.786,-4.13329
328,370.335,-4.50665
328.1,369.903,-4.31948
328.2,369.49,-4.13232
328.3,369.04,-4.50568
328.4,368.608,-4.31851
328.5,368.195,-4.13135
328.6,367.744,-4.50472
328.7,367.312,-4.31754
328.8,366.899,-4.13039
328.9,366.449,-4.50375
329,366.017,-4.31657
329.1,365.604,-4.12942
329.2,365.154,-4.50278
329.3,364.722,-4.31561
329.4,364.31,-4.12846
329.5,363.859,-4.50182
329.6,363.428,-4.31465
329.7,363.015,-4.12749
329.8,362.588,-4.26742
329.9,362.18,-4.08027
330,361.735,-4.45364
330.1,361.308,-4.26647
330.2,360.901,-4.07933
330.3,360.455,-4.4527
330.4,360.029,-4.26553
330.5,359.621,-4.07838
330.6,359.176,-4.45175
330.7,358.749,-4.26458
330.8,358.341,-4.07744
330.9,357.907,-4.34566
331,357.491,-4.1585
331.1,357.094,-3.97137
331.2,356.659,-4.34475
331.3,356.244,-4.1576
331.4,355.847,-3.97046
331.5,355.412,-4.34384
331.6,354.997,-4.15669
331.7,354.6,-3.96956
331.8,354.165,-4.34294
331.9,353.75,-4.15578
332,353.353,-3.96865
332.1,352.919,-4.34203
332.2,352.503,-4.15488
332.3,352.106,-3.96775
332.4,351.672,-4.34113
332.5,351.257,-4.15398
332.6,350.86,-3.96684
332.7,350.426,-4.34023
332.8,350.011,-4.15307
332.9,349.614,-3.96594
333,349.18,-4.33933
333.1,348.765,-4.15217
333.2,348.369,-3.96504
333.3,347.935,-4.33842
333.4,347.52,-4.15127
333.5,347.123,-3.96414
333.6,346.696,-4.27555
333.7,346.287,-4.0884
333.8,345.897,-3.90128
333.9,345.469,-4.27467
334,345.061,-4.08752
334.1,344.67,-3.9004
334.2,344.243,-4.27379
334.3,343.834,-4.08664
334.4,343.444,-3.89952
334.5,343.017,-4.27291
334.6,342.609,-4.08577
334.7,342.219,-3.89864
334.8,341.792,-4.27204
334.9,341.383,-4.08489
335,340.993,-3.89777
335.1,340.566,-4.27116
335.2,340.158,-4.08402
335.3,339.768,-3.89689
335.4,339.372,-3.96439
335.5,338.994,-3.77728
335.6,338.579,-4.15069
335.7,338.182,-3.96356
335.8,337.805,-3.77645
335.9,337.39,-4.14985
336,336.994,-3.96272
336.1,336.616,-3.77561
336.2,336.201,-4.14902
336.3,335.805,-3.96189
336.4,335.427,-3.77478
336.5,335.013,-4.14819
336.6,334.617,-3.96106
336.7,334.239,-3.77395
336.8,333.824,-4.14735
336.9,333.428,-3.96023
337,333.051,-3.77312
337.1,332.636,-4.14652
337.2,332.24,-3.9594
337.3,331.863,-3.77229
337.4,331.449,-4.14569
337.5,331.053,-3.95857
337.6,330.676,-3.77146
337.7,330.261,-4.14486
337.8,329.865,-3.95774
337.9,329.488,-3.77063
338,329.074,-4.14404
338.1,328.678,-3.95691
338.2,328.301,-3.7698
338.3,327.887,-4.14321
338.4,327.491,-3.95608
338.5,327.114,-3.76897
338.6,326.725,-3.89002
338.7,326.355,-3.70292
338.8,325.948,-4.07633
338.9,325.559,-3.88921
339,325.188,-3.70211
339.1,324.781,-4.07553
339.2,324.392,-3.88841
339.3,324.022,-3.70131
339.4,323.614,-4.07473
339.5,323.226,-3.88761
339.6,322.856,-3.70051
339.7,322.448,-4.07392
339.8,322.06,-3.8868
339.9,321.69,-3.69971
340,321.282,-4.07312
340.1,320.894,-3.886
340.2,320.524,-3.6989
340.3,320.126,-3.98096
340.4,319.746,-3.79385
340.5,319.386,-3.60676
340.6,318.988,-3.98018
340.7,318.608,-3.79308
340.8,318.248,-3.60599
340.9,317.85,-3.97941
341,317.47,-3.79231
341.1,317.11,-3.60522
341.2,316.712,-3.97864
341.3,316.333,-3.79153
341.4,315.973,-3.60445
341.5,315.575,-3.97787
341.6,315.196,-3.79077
341.7,314.835,-3.60368
341.8,314.438,-3.9771
341.9,314.059,-3.79
342,313.698,-3.60291
342.1,313.301,-3.97634
342.2,312.922,-3.78923
342.3,312.561,-3.60214
342.4,312.164,-3.97557
342.5,311.785,-3.78846
342.6,311.425,-3.60137
342.7,311.027,-3.9748
342.8,310.649,-3.7877
342.9,310.289,-3.60061
343,309.916,-3.72581
343.1,309.562,-3.53873
343.2,309.171,-3.91217
343.3,308.798,-3.72507
343.4,308.445,-3.53799
343.5,308.054,-3.91142
343.6,307.681,-3.72432
343.7,307.327,-3.53724
343.8,306.936,-3.91068
343.9,306.564,-3.72358
344,306.21,-3.5365
344.1,305.819,-3.90993
344.2,305.447,-3.72283
344.3,305.093,-3.53575
344.4,304.703,-3.90919
344.5,304.33,-3.72209
344.6,303.977,-3.53501
344.7,303.601,-3.75613
344.8,303.244,-3.56905
344.9,302.906,-3.38199
345,302.531,-3.75544
345.1,302.174,-3.56835
345.2,301.836,-3.38129
345.3,301.46,-3.75474
345.4,301.103,-3.56766
345.5,300.765,-3.38059
345.6,300.39,-3.75404
345.7,300.033,-3.56696
345.8,299.695,-3.3799
345.9,299.32,-3.75335
346,298.963,-3.56627
346.1,298.625,-3.3792
346.2,298.25,-3.75265
346.3,297.893,-3.56557
346.4,297.556,-3.37851
346.5,297.18,-3.75196
346.6,296.824,-3.56488
346.7,296.486,-3.37782
346.8,296.111,-3.75127
346.9,295.755,-3.56419
347,295.417,-3.37712
347.1,295.042,-3.75057
347.2,294.686,-3.56349
347.3,294.348,-3.37643
347.4,293.973,-3.74988
347.5,293.617,-3.5628
347.6,293.279,-3.37574
347.7,292.904,-3.74919
347.8,292.548,-3.56211
347.9,292.21,-3.37505
348,291.836,-3.7485
348.1,291.479,-3.56142
348.2,291.142,-3.37436
348.3,290.767,-3.74781
348.4,290.411,-3.56074
348.5,290.074,-3.37367
348.6,289.699,-3.74713
348.7,289.343,-3.56005
348.8,289.006,-3.37299
348.9,288.631,-3.74644
349,288.275,-3.55936
349.1,287.938,-3.3723
349.2,287.57,-3.68322
349.3,287.22,-3.49615
349.4,286.889,-3.30909
349.5,286.521,-3.68255
349.6,286.171,-3.49548
349.7,285.84,-3.30842
349.8,285.472,-3.68188
349.9,285.123,-3.49481
350,284.792,-3.30776
350.1,284.424,-3.68122
350.2,284.074,-3.49414
350.3,283.744,-3.30709
350.4,283.376,-3.68055
350.5,283.026,-3.49348
350.6,282.696,-3.30643
350.7,282.328,-3.67989
350.8,281.978,-3.49281
350.9,281.648,-3.30576
351,281.28,-3.67922
351.1,280.931,-3.49215
351.2,280.6,-3.3051
351.3,280.262,-3.37722
351.4,279.943,-3.19018
351.5,279.587,-3.56365
351.6,279.249,-3.37659
351.7,278.93,-3.18955
351.8,278.574,-3.56302
351.9,278.237,-3.37596
352,277.918,-3.18892
352.1,277.561,-3.56239
352.2,277.224,-3.37533
352.3,276.905,-3.18829
352.4,276.549,-3.56176
352.5,276.211,-3.3747
352.6,275.893,-3.18766
352.7,275.537,-3.56113
352.8,275.199,-3.37407
352.9,274.88,-3.18703
353,274.524,-3.5605
353.1,274.187,-3.37344
353.2,273.868,-3.1864
353.3,273.512,-3.55987
353.4,273.175,-3.37282
353.5,272.857,-3.18577
353.6,272.501,-3.55925
353.7,272.163,-3.37219
353.8,271.845,-3.18515
353.9,271.489,-3.55862
354,271.152,-3.37156
354.1,270.833,-3.18452
354.2,270.478,-3.558
354.3,270.141,-3.37094
354.4,269.822,-3.1839
354.5,269.466,-3.55737
354.6,269.129,-3.37032
354.7,268.811,-3.18328
354.8,268.47,-3.40741
354.9,268.148,-3.22037
355,267.845,-3.03334
355.1,267.504,-3.40683
355.2,267.182,-3.21979
355.3,266.879,-3.03276
355.4,266.538,-3.40625
355.5,266.216,-3.2192
355.6,265.913,-3.03218
355.7,265.573,-3.40566
355.8,265.251,-3.21862
355.9,264.948,-3.03159
356,264.607,-3.40508
356.1,264.285,-3.21804
356.2,263.982,-3.03101
356.3,263.642,-3.4045
356.4,263.32,-3.21746
356.5,263.017,-3.03043
356.6,262.677,-3.40392
356.7,262.355,-3.21688
356.8,262.052,-3.02985
356.9,261.712,-3.40334
357,261.39,-3.2163
357.1,261.087,-3.02928
357.2,260.747,-3.40276
357.3,260.425,-3.21572
357.4,260.122,-3.0287
357.5,259.782,-3.40218
357.6,259.461,-3.21514
357.7,259.158,-3.02812
357.8,258.818,-3.40161
357.9,258.496,-3.21457
358,258.193,-3.02754
358.1,257.853,-3.40103
358.2,257.532,-3.21399
358.3,257.229,-3.02697
358.4,256.889,-3.40046
358.5,256.568,-3.21342
358.6,256.265,-3.02639
358.7,255.925,-3.39988
358.8,255.604,-3.21284
358.9,255.301,-3.02582
359,254.961,-3.39931
359.1,254.64,-3.21227
359.2,254.338,-3.02524
359.3,253.998,-3.39873
359.4,253.677,-3.21169
359.5,253.374,-3.02467
359.6,253.034,-3.39816
359.7,252.713,-3.21112
359.8,252.411,-3.0241
359.9,252.105,-3.06164
360,251.817,-2.87463
360.1,251.492,-3.24813
360.2,251.186,-3.06111
360.3,250.899,-2.8741
360.4,250.574,-3.2476
360.5,250.268,-3.06057
360.6,249.981,-2.87356
360.7,249.656,-3.24706
360.8,249.35,-3.06004
360.9,249.063,-2.87303
361,248.738,-3.24653
361.1,248.432,-3.05951
361.2,248.145,-2.8725
361.3,247.82,-3.246
361.4,247.514,-3.05897
361.5,247.227,-2.87197
361.6,246.903,-3.24547
361.7,246.597,-3.05844
361.8,246.31,-2.87143
361.9,245.985,-3.24494
362,245.679,-3.05791
362.1,245.392,-2.8709
362.2,245.068,-3.24441
362.3,244.762,-3.05738
362.4,244.475,-2.87038
362.5,244.151,-3.24388
362.6,243.845,-3.05685
362.7,243.558,-2.86985
362.8,243.234,-3.24335
362.9,242.928,-3.05633
363,242.641,-2.86932
363.1,242.317,-3.24282
363.2,242.011,-3.0558
363.3,241.724,-2.86879
363.4,241.4,-3.2423
363.5,241.095,-3.05527
363.6,240.808,-2.86826
363.7,240.484,-3.24177
363.8,240.178,-3.05475
363.9,239.891,-2.86774
364,239.567,-3.24124
364.1,239.262,-3.05422
364.2,238.975,-2.86721
364.3,238.651,-3.24072
364.4,238.346,-3.0537
364.5,238.059,-2.86669
364.6,237.735,-3.24019
364.7,237.43,-3.05317
364.8,237.143,-2.86617
364.9,236.832,-3.10696
365,236.54,-2.91995
365.1,236.267,-2.73295
365.2,235.956,-3.10646
365.3,235.664,-2.91945
365.4,235.391,-2.73246
365.5,235.081,-3.10597
365.6,234.789,-2.91896
365.7,234.515,-2.73197
365.8,234.205,-3.10548
365.9,233.913,-2.91847
366,233.64,-2.73148
366.1,233.329,-3.10499
366.2,233.038,-2.91798
366.3,232.765,-2.73099
366.4,232.454,-3.1045
366.5,232.162,-2.91749
366.6,231.889,-2.7305
366.7,231.579,-3.10402
366.8,231.287,-2.91701
366.9,231.014,-2.73001
367,230.704,-3.10353
367.1,230.412,-2.91652
367.2,230.139,-2.72952
367.3,229.829,-3.10304
367.4,229.537,-2.91603
367.5,229.264,-2.72904
367.6,228.954,-3.10255
367.7,228.663,-2.91555
367.8,228.39,-2.72855
367.9,228.08,-3.10207
368,227.788,-2.91506
368.1,227.515,-2.72807
368.2,227.205,-3.10158
368.3,226.914,-2.91457
368.4,226.641,-2.72758
368.5,226.331,-3.1011
368.6,226.039,-2.91409
368.7,225.767,-2.7271
368.8,225.457,-3.10061
368.9,225.165,-2.91361
369,224.893,-2.72661
369.1,224.582,-3.10013
369.2,224.291,-2.91312
369.3,224.019,-2.72613
369.4,223.709,-3.09965
369.5,223.417,-2.91264
369.6,223.145,-2.72565
369.7,222.846,-2.98713
369.8,222.566,-2.80013
369.9,222.305,-2.61315
370,222.006,-2.98668
370.1,221.726,-2.79968
370.2,221.465,-2.61269
370.3,221.166,-2.98622
370.4,220.886,-2.79922
370.5,220.625,-2.61224
370.6,220.326,-2.98577
370.7,220.047,-2.79877
370.8,219.785,-2.61179
370.9,219.487,-2.98531
371,219.207,-2.79832
371.1,218.946,-2.61133
371.2,218.647,-2.98486
371.3,218.368,-2.79786
371.4,218.107,-2.61088
371.5,217.808,-2.98441
371.6,217.528,-2.79741
371.7,217.267,-2.61043
371.8,216.969,-2.98395
371.9,216.689,-2.79696
372,216.428,-2.60997
372.1,216.13,-2.9835
372.2,215.85,-2.79651
372.3,215.589,-2.60952
372.4,215.291,-2.98305
372.5,215.011,-2.79605
372.6,214.75,-2.60907
372.7,214.452,-2.9826
372.8,214.173,-2.7956
372.9,213.912,-2.60862
373,213.614,-2.98215
373.1,213.334,-2.79516
373.2,213.073,-2.60817
373.3,212.775,-2.9817
373.4,212.496,-2.79471
373.5,212.235,-2.60772
373.6,211.937,-2.98125
373.7,211.657,-2.79426
373.8,211.397,-2.60728
373.9,211.106,-2.9032
374,210.835,-2.71621
374.1,210.582,-2.52923
374.2,210.291,-2.90277
374.3,210.02,-2.71578
374.4,209.767,-2.5288
374.5,209.477,-2.90234
374.6,209.205,-2.71535
374.7,208.952,-2.52838
374.8,208.662,-2.90191
374.9,208.391,-2.71492
375,208.138,-2.52795
375.1,207.848,-2.90148
375.2,207.576,-2.71449
375.3,207.324,-2.52752
375.4,207.033,-2.90105
375.5,206.762,-2.71407
375.6,206.509,-2.52709
375.7,206.219,-2.90063
375.8,205.948,-2.71364
375.9,205.695,-2.52666
376,205.405,-2.9002
376.1,205.134,-2.71321
376.2,204.881,-2.52624
376.3,204.591,-2.89977
376.4,204.32,-2.71279
376.5,204.067,-2.52581
376.6,203.777,-2.89935
376.7,203.506,-2.71236
376.8,203.254,-2.52539
376.9,202.97,-2.83916
377,202.705,-2.65217
377.1,202.458,-2.4652
377.2,202.174,-2.83874
377.3,201.909,-2.65176
377.4,201.663,-2.46479
377.5,201.379,-2.83833
377.6,201.114,-2.65135
377.7,200.867,-2.46438
377.8,200.583,-2.83792
377.9,200.318,-2.65094
378,200.072,-2.46397
378.1,199.788,-2.83751
378.2,199.523,-2.65053
378.3,199.277,-2.46356
378.4,198.993,-2.8371
378.5,198.728,-2.65012
378.6,198.482,-2.46315
378.7,198.198,-2.83669
378.8,197.933,-2.64971
378.9,197.687,-2.46274
379,197.403,-2.83629
379.1,197.138,-2.64931
379.2,196.892,-2.46234
379.3,196.617,-2.75414
379.4,196.36,-2.56716
379.5,196.122,-2.3802
379.6,195.846,-2.75375
379.7,195.59,-2.56677
379.8,195.352,-2.37981
379.9,195.076,-2.75336
380,194.82,-2.56638
380.1,194.582,-2.37942
380.2,194.307,-2.75297
380.3,194.05,-2.566
380.4,193.812,-2.37903
380.5,193.537,-2.75258
380.6,193.28,-2.56561
380.7,193.042,-2.37865
380.8,192.767,-2.75219
380.9,192.511,-2.56522
381,192.273,-2.37826
381.1,191.998,-2.75181
381.2,191.741,-2.56483
381.3,191.503,-2.37787
381.4,191.228,-2.75142
381.5,190.972,-2.56445
381.6,190.734,-2.37748
381.7,190.459,-2.75103
381.8,190.202,-2.56406
381.9,189.965,-2.3771
382,189.69,-2.75065
382.1,189.433,-2.56367
382.2,189.196,-2.37671
382.3,188.921,-2.75026
382.4,188.664,-2.56329
382.5,188.427,-2.37633
382.6,188.155,-2.72059
382.7,187.901,-2.53362
382.8,187.667,-2.34666
382.9,187.395,-2.72021
383,187.141,-2.53324
383.1,186.907,-2.34628
383.2,186.635,-2.71983
383.3,186.381,-2.53286
383.4,186.147,-2.3459
383.5,185.875,-2.71946
383.6,185.622,-2.53249
383.7,185.387,-2.34553
383.8,185.116,-2.70542
383.9,184.865,-2.51845
384,184.631,-2.3315
384.1,184.361,-2.70505
384.2,184.109,-2.51808
384.3,183.876,-2.33112
384.4,183.61,-2.66373
384.5,183.362,-2.47676
384.6,183.133,-2.28981
384.7,182.867,-2.66336
384.8,182.619,-2.4764
384.9,182.39,-2.28944
385,182.124,-2.663
385.1,181.876,-2.47603
385.2,181.647,-2.28908
385.3,181.381,-2.66264
385.4,181.133,-2.47567
385.5,180.905,-2.28872
385.6,180.638,-2.66227
385.7,180.391,-2.47531
385.8,180.162,-2.28836
385.9,179.896,-2.66191
386,179.648,-2.47495
386.1,179.42,-2.28799
386.2,179.163,-2.56508
386.3,178.925,-2.37813
386.4,178.706,-2.19118
386.5,178.45,-2.56474
386.6,178.212,-2.37778
386.7,177.993,-2.19084
386.8,177.736,-2.5644
386.9,177.499,-2.37744
387,177.28,-2.1905
387.1,177.023,-2.56406
387.2,176.785,-2.3771
387.3,176.566,-2.19016
387.4,176.31,-2.56372
387.5,176.072,-2.37676
387.6,175.853,-2.18982
387.7,175.597,-2.56338
387.8,175.359,-2.37642
387.9,175.14,-2.18948
388,174.884,-2.56304
388.1,174.647,-2.37608
388.2,174.428,-2.18914
388.3,174.171,-2.5627
388.4,173.934,-2.37574
388.5,173.715,-2.1888
388.6,173.459,-2.56236
388.7,173.221,-2.3754
388.8,173.002,-2.18846
388.9,172.746,-2.56202
389,172.509,-2.37507
389.1,172.29,-2.18812
389.2,172.034,-2.56169
389.3,171.796,-2.37473
389.4,171.577,-2.18778
389.5,171.321,-2.56135
389.6,171.084,-2.37439
389.7,170.865,-2.18745
389.8,170.609,-2.56101
389.9,170.371,-2.37406
390,170.153,-2.18711
390.1,169.897,-2.56068
390.2,169.659,-2.37372
390.3,169.441,-2.18678
390.4,169.189,-2.51915
390.5,168.956,-2.3322
390.6,168.741,-2.14526
390.7,168.489,-2.51883
390.8,168.256,-2.33187
390.9,168.041,-2.14493
391,167.79,-2.5185
391.1,167.556,-2.33155
391.2,167.342,-2.14461
391.3,167.09,-2.51817
391.4,166.857,-2.33122
391.5,166.643,-2.14428
391.6,166.391,-2.51785
391.7,166.158,-2.3309
391.8,165.943,-2.14395
391.9,165.692,-2.51752
392,165.459,-2.33057
392.1,165.244,-2.14363
392.2,164.992,-2.5172
392.3,164.759,-2.33025
392.4,164.545,-2.14331
392.5,164.319,-2.26354
392.6,164.111,-2.07661
392.7,163.866,-2.45018
392.8,163.64,-2.26323
392.9,163.432,-2.0763
393,163.187,-2.44987
393.1,162.961,-2.26292
393.2,162.753,-2.07598
393.3,162.508,-2.44956
393.4,162.282,-2.26261
393.5,162.074,-2.07567
393.6,161.83,-2.44925
393.7,161.603,-2.2623
393.8,161.396,-2.07536
393.9,161.151,-2.44894
394,160.925,-2.26199
394.1,160.717,-2.07505
394.2,160.472,-2.44863
394.3,160.246,-2.26168
394.4,160.039,-2.07475
394.5,159.794,-2.44832
394.6,159.568,-2.26137
394.7,159.36,-2.07444
394.8,159.115,-2.44801
394.9,158.889,-2.26106
395,158.682,-2.07413
395.1,158.437,-2.4477
395.2,158.211,-2.26076
395.3,158.004,-2.07382
395.4,157.769,-2.35149
395.5,157.552,-2.16455
395.6,157.354,-1.97762
395.7,157.119,-2.3512
395.8,156.903,-2.16426
395.9,156.705,-1.97733
396,156.47,-2.35091
396.1,156.254,-2.16397
396.2,156.056,-1.97704
396.3,155.821,-2.35062
396.4,155.604,-2.16368
396.5,155.407,-1.97675
396.6,155.172,-2.35033
396.7,154.955,-2.16339
396.8,154.758,-1.97647
396.9,154.523,-2.35005
397,154.306,-2.16311
397.1,154.109,-1.97618
397.2,153.874,-2.34976
397.3,153.658,-2.16282
397.4,153.46,-1.97589
397.5,153.225,-2.34947
397.6,153.009,-2.16253
397.7,152.811,-1.9756
397.8,152.576,-2.34918
397.9,152.36,-2.16224
398,152.162,-1.97532
398.1,151.928,-2.3489
398.2,151.711,-2.16196
398.3,151.514,-1.97503
398.4,151.279,-2.34861
398.5,151.063,-2.16167
398.6,150.865,-1.97475
