Time,Altitude,Velocity
404.5,138.772,-2.06382
404.6,138.584,-1.8769
404.7,138.359,-2.25049
404.8,138.153,-2.06356
404.9,137.965,-1.87664
405,137.762,-2.03087
405.1,137.577,-1.84395
405.2,137.356,-2.21754
405.3,137.153,-2.03061
405.4,136.968,-1.8437
405.5,136.747,-2.21728
405.6,136.544,-2.03036
405.7,136.359,-1.84344
405.8,136.137,-2.21703
405.9,135.934,-2.0301
406,135.75,-1.84319
406.1,135.528,-2.21678
406.2,135.326,-2.02985
406.3,135.141,-1.84293
406.4,134.92,-2.20958
406.5,134.718,-2.02266
406.6,134.534,-1.83574
406.7,134.313,-2.20933
406.8,134.111,-2.0224
406.9,133.928,-1.83549
407,133.726,-2.01991
407.1,133.542,-1.833
407.2,133.346,-1.96456
407.3,133.168,-1.77765
407.4,132.953,-2.15124
407.5,132.757,-1.96432
407.6,132.579,-1.77741
407.7,132.364,-2.151
407.8,132.167,-1.96408
407.9,131.99,-1.77717
408,131.775,-2.15076
408.1,131.578,-1.96384
408.2,131.401,-1.77692
408.3,131.185,-2.15052
408.4,130.989,-1.9636
408.5,130.811,-1.77668
408.6,130.596,-2.15028
408.7,130.4,-1.96336
408.8,130.222,-1.77644
408.9,130.007,-2.15004
409,129.811,-1.96312
409.1,129.633,-1.7762
409.2,129.419,-2.1498
409.3,129.222,-1.96288
409.4,129.045,-1.77597
409.5,128.83,-2.14956
409.6,128.633,-1.96264
409.7,128.456,-1.77573
409.8,128.241,-2.14932
409.9,128.045,-1.9624
410,127.867,-1.77549
410.1,127.673,-1.93642
410.2,127.499,-1.74951
410.3,127.286,-2.1231
410.4,127.093,-1.93618
410.5,126.918,-1.74927
410.6,126.705,-2.12287
410.7,126.512,-1.93595
410.8,126.337,-1.74904
410.9,126.125,-2.12264
411,125.931,-1.93572
411.1,125.756,-1.74881
411.2,125.544,-2.1224
411.3,125.35,-1.93548
411.4,125.176,-1.74858
411.5,124.985,-1.90939
411.6,124.812,-1.72248
411.7,124.603,-2.09608
411.8,124.412,-1.90916
411.9,124.24,-1.72225
412,124.03,-2.09585
412.1,123.839,-1.90893
412.2,123.667,-1.72202
412.3,123.457,-2.09562
412.4,123.266,-1.90871
412.5,123.094,-1.7218
412.6,122.885,-2.0954
412.7,122.694,-1.90848
412.8,122.522,-1.72157
412.9,122.332,-1.9005
413,122.16,-1.7136
413.1,121.954,-2.06185
413.2,121.767,-1.87493
413.3,121.598,-1.68803
413.4,121.392,-2.06163
413.5,121.204,-1.87471
413.6,121.035,-1.6878
413.7,120.829,-2.06141
413.8,120.642,-1.87449
413.9,120.473,-1.68758
414,120.267,-2.06119
414.1,120.08,-1.87427
414.2,119.911,-1.68736
414.3,119.705,-2.06097
414.4,119.517,-1.87405
414.5,119.349,-1.68715
414.6,119.152,-1.97072
414.7,118.973,-1.78381
414.8,118.813,-1.59691
414.9,118.616,-1.97052
415,118.438,-1.78361
415.1,118.278,-1.59671
415.2,118.081,-1.97031
415.3,117.903,-1.7834
415.4,117.743,-1.5965
415.5,117.546,-1.97011
415.6,117.368,-1.7832
415.7,117.208,-1.5963
415.8,117.011,-1.9699
415.9,116.833,-1.78299
416,116.673,-1.59609
416.1,116.477,-1.9697
416.2,116.298,-1.78279
416.3,116.139,-1.59589
416.4,115.942,-1.96949
416.5,115.763,-1.78258
416.6,115.604,-1.59568
416.7,115.407,-1.96929
416.8,115.229,-1.78238
416.9,115.069,-1.59548
417,114.872,-1.96909
417.1,114.694,-1.78218
417.2,114.534,-1.59528
417.3,114.338,-1.96888
417.4,114.159,-1.78197
417.5,114,-1.59508
417.6,113.803,-1.96868
417.7,113.625,-1.78177
417.8,113.465,-1.59487
417.9,113.269,-1.96848
418,113.09,-1.78157
418.1,112.931,-1.59467
418.2,112.734,-1.96828
418.3,112.556,-1.78137
418.4,112.396,-1.59447
418.5,112.2,-1.96808
418.6,112.022,-1.78117
418.7,111.862,-1.59427
418.8,111.665,-1.96788
418.9,111.487,-1.78097
419,111.328,-1.59407
419.1,111.131,-1.96767
419.2,110.953,-1.78077
419.3,110.794,-1.59387
419.4,110.597,-1.96747
419.5,110.419,-1.78057
419.6,110.259,-1.59367
419.7,110.063,-1.96727
419.8,109.885,-1.78037
419.9,109.725,-1.59347
420,109.548,-1.77779
420.1,109.388,-1.59089
420.2,109.214,-1.74444
420.3,109.058,-1.55754
420.4,108.865,-1.93115
420.5,108.691,-1.74424
420.6,108.535,-1.55735
420.7,108.342,-1.93096
420.8,108.167,-1.74405
420.9,108.012,-1.55715
421,107.819,-1.93076
421.1,107.644,-1.74386
421.2,107.489,-1.55696
421.3,107.296,-1.93057
421.4,107.121,-1.74367
421.5,106.966,-1.55677
421.6,106.772,-1.93038
421.7,106.598,-1.74347
421.8,106.442,-1.55658
421.9,106.253,-1.8987
422,106.081,-1.7118
422.1,105.929,-1.52491
422.2,105.739,-1.89852
422.3,105.568,-1.71161
422.4,105.415,-1.52472
422.5,105.226,-1.89833
422.6,105.054,-1.71143
422.7,104.902,-1.52453
422.8,104.712,-1.89814
422.9,104.541,-1.71124
423,104.389,-1.52435
423.1,104.199,-1.89796
423.2,104.028,-1.71105
423.3,103.875,-1.52416
423.4,103.686,-1.89777
423.5,103.514,-1.71087
423.6,103.362,-1.52397
423.7,103.172,-1.89759
423.8,103.001,-1.71068
423.9,102.849,-1.52379
424,102.674,-1.74365
424.1,102.519,-1.55675
424.2,102.382,-1.36986
424.3,102.207,-1.74348
424.4,102.052,-1.55659
424.5,101.915,-1.3697
424.6,101.741,-1.74332
424.7,101.585,-1.55642
424.8,101.448,-1.36954
424.9,101.274,-1.74315
425,101.118,-1.55626
425.1,100.981,-1.36937
425.2,100.807,-1.74299
425.3,100.651,-1.55609
425.4,100.514,-1.36921
425.5,100.34,-1.74283
425.6,100.184,-1.55593
425.7,100.047,-1.36904
425.8,99.8732,-1.74266
425.9,99.7176,-1.55577
426,99.5807,-1.36888
426.1,99.4065,-1.7425
426.2,99.2509,-1.5556
426.3,99.114,-1.36872
426.4,98.9398,-1.74234
426.5,98.7842,-1.55544
426.6,98.6474,-1.36856
426.7,98.4732,-1.74217
426.8,98.3176,-1.55528
426.9,98.1808,-1.36839
427,98.0066,-1.74201
427.1,97.8511,-1.55512
427.2,97.7143,-1.36823
427.3,97.5401,-1.74185
427.4,97.3846,-1.55496
427.5,97.2478,-1.36807
427.6,97.0736,-1.74169
427.7,96.9181,-1.55479
427.8,96.7813,-1.36791
427.9,96.6072,-1.74153
428,96.4517,-1.55463
428.1,96.315,-1.36775
428.2,96.1408,-1.74137
428.3,95.9854,-1.55447
428.4,95.8486,-1.36759
428.5,95.6745,-1.74121
428.6,95.5191,-1.55431
428.7,95.3823,-1.36743
428.8,95.2082,-1.74105
428.9,95.0528,-1.55415
429,94.9161,-1.36727
429.1,94.742,-1.74089
429.2,94.5866,-1.55399
429.3,94.4499,-1.36711
429.4,94.2758,-1.74073
429.5,94.1204,-1.55383
429.6,93.9837,-1.36695
429.7,93.8097,-1.74057
429.8,93.6543,-1.55367
429.9,93.5176,-1.36679
430,93.3436,-1.74041
430.1,93.1882,-1.55352
430.2,93.0516,-1.36663
430.3,92.8775,-1.74025
430.4,92.7222,-1.55336
430.5,92.5856,-1.36647
430.6,92.4115,-1.74009
430.7,92.2562,-1.5532
430.8,92.1196,-1.36631
430.9,91.9456,-1.73993
431,91.7903,-1.55304
431.1,91.6537,-1.36616
431.2,91.4797,-1.73978
431.3,91.3244,-1.55288
431.4,91.1878,-1.366
431.5,91.0139,-1.73962
431.6,90.8586,-1.55273
431.7,90.722,-1.36584
431.8,90.548,-1.73946
431.9,90.3928,-1.55257
432,90.2562,-1.36569
432.1,90.0823,-1.73931
432.2,89.9271,-1.55241
432.3,89.7905,-1.36553
432.4,89.6166,-1.73915
432.5,89.4614,-1.55226
432.6,89.3248,-1.36537
432.7,89.1509,-1.73899
432.8,88.9957,-1.5521
432.9,88.8592,-1.36522
433,88.6853,-1.73884
433.1,88.5301,-1.55195
433.2,88.3936,-1.36506
433.3,88.2197,-1.73868
433.4,88.0646,-1.55179
433.5,87.9281,-1.36491
433.6,87.7542,-1.73853
433.7,87.599,-1.55164
433.8,87.4626,-1.36475
433.9,87.2887,-1.73837
434,87.1336,-1.55148
434.1,86.9971,-1.3646
434.2,86.8361,-1.61061
434.3,86.6937,-1.42372
434.4,86.57,-1.23684
434.5,86.409,-1.61047
434.6,86.2666,-1.42358
434.7,86.1429,-1.2367
434.8,85.9819,-1.61033
434.9,85.8396,-1.42344
435,85.7159,-1.23657
435.1,85.5549,-1.61019
435.2,85.4126,-1.42331
435.3,85.2889,-1.23643
435.4,85.1279,-1.61005
435.5,84.9856,-1.42317
435.6,84.862,-1.23629
435.7,84.701,-1.60992
435.8,84.5587,-1.42303
435.9,84.435,-1.23615
436,84.2741,-1.60978
436.1,84.1318,-1.42289
436.2,84.0082,-1.23601
436.3,83.8472,-1.60964
436.4,83.7049,-1.42276
436.5,83.5814,-1.23588
436.6,83.4204,-1.6095
436.7,83.2781,-1.42262
436.8,83.1546,-1.23574
436.9,82.9936,-1.60937
437,82.8514,-1.42248
437.1,82.7278,-1.2356
437.2,82.5669,-1.60923
437.3,82.4247,-1.42235
437.4,82.3011,-1.23547
437.5,82.1402,-1.6091
437.6,81.998,-1.42221
437.7,81.8745,-1.23533
437.8,81.7136,-1.60896
437.9,81.5713,-1.42207
438,81.4478,-1.2352
438.1,81.2869,-1.60882
438.2,81.1448,-1.42194
438.3,81.0212,-1.23506
438.4,80.8604,-1.60869
438.5,80.7182,-1.4218
438.6,80.5947,-1.23493
438.7,80.4338,-1.60855
438.8,80.2917,-1.42167
438.9,80.1682,-1.23479
439,80.0074,-1.60842
439.1,79.8652,-1.42154
439.2,79.7417,-1.23466
439.3,79.5809,-1.60829
439.4,79.4388,-1.4214
439.5,79.3153,-1.23452
439.6,79.1545,-1.60815
439.7,79.0124,-1.42127
439.8,78.8889,-1.23439
439.9,78.7281,-1.60802
440,78.586,-1.42113
440.1,78.4626,-1.23426
440.2,78.3018,-1.60789
440.3,78.1597,-1.421
440.4,78.0363,-1.23412
440.5,77.8755,-1.60775
440.6,77.7334,-1.42087
440.7,77.61,-1.23399
440.8,77.4493,-1.60762
440.9,77.3072,-1.42074
441,77.1838,-1.23386
441.1,77.0231,-1.60749
441.2,76.881,-1.4206
441.3,76.7576,-1.23373
441.4,76.5969,-1.60735
441.5,76.4549,-1.42047
441.6,76.3315,-1.2336
441.7,76.1708,-1.60722
441.8,76.0287,-1.42034
441.9,75.9054,-1.23346
442,75.7447,-1.60709
442.1,75.6027,-1.42021
442.2,75.4793,-1.23333
442.3,75.3186,-1.60696
442.4,75.1766,-1.42008
442.5,75.0533,-1.2332
442.6,74.8926,-1.60683
442.7,74.7506,-1.41995
442.8,74.6273,-1.23307
442.9,74.4666,-1.6067
443,74.3247,-1.41982
443.1,74.2014,-1.23294
443.2,74.0407,-1.60657
443.3,73.8987,-1.41969
443.4,73.7755,-1.23281
443.5,73.6292,-1.4622
443.6,73.5017,-1.27533
443.7,73.3929,-1.08846
443.8,73.2467,-1.46209
443.9,73.1191,-1.27521
444,73.0103,-1.08834
444.1,72.8641,-1.46197
444.2,72.7366,-1.2751
444.3,72.6278,-1.08823
444.4,72.4816,-1.46186
444.5,72.3541,-1.27498
444.6,72.2453,-1.08811
444.7,72.0991,-1.46175
444.8,71.9716,-1.27487
444.9,71.8628,-1.088
445,71.7167,-1.46163
445.1,71.5892,-1.27476
445.2,71.4804,-1.08789
445.3,71.3342,-1.46152
445.4,71.2068,-1.27464
445.5,71.098,-1.08778
445.6,70.9519,-1.46141
445.7,70.8244,-1.27453
445.8,70.7156,-1.08766
445.9,70.5695,-1.4613
446,70.4421,-1.27442
446.1,70.3333,-1.08755
446.2,70.1872,-1.46118
446.3,70.0598,-1.27431
446.4,69.951,-1.08744
446.5,69.8049,-1.46107
446.6,69.6775,-1.2742
446.7,69.5688,-1.08733
446.8,69.4227,-1.46096
446.9,69.2952,-1.27408
447,69.1865,-1.08721
447.1,69.0404,-1.46085
447.2,68.913,-1.27397
447.3,68.8043,-1.0871
447.4,68.6583,-1.46074
447.5,68.5309,-1.27386
447.6,68.4222,-1.08699
447.7,68.2761,-1.46063
447.8,68.1487,-1.27375
447.9,68.04,-1.08688
448,67.894,-1.46052
448.1,67.7666,-1.27364
448.2,67.658,-1.08677
448.3,67.5119,-1.46041
448.4,67.3846,-1.27353
448.5,67.2759,-1.08666
448.6,67.1299,-1.4603
448.7,67.0025,-1.27342
448.8,66.8939,-1.08655
448.9,66.7479,-1.46019
449,66.6205,-1.27331
449.1,66.5119,-1.08644
449.2,66.3659,-1.46008
449.3,66.2385,-1.2732
449.4,66.1299,-1.08633
449.5,65.9839,-1.45997
449.6,65.8566,-1.27309
449.7,65.748,-1.08622
449.8,65.602,-1.45986
449.9,65.4747,-1.27298
450,65.3661,-1.08611
450.1,65.2201,-1.45975
450.2,65.0928,-1.27287
450.3,64.9842,-1.08601
450.4,64.8383,-1.45964
450.5,64.711,-1.27277
450.6,64.6024,-1.0859
450.7,64.4564,-1.45953
450.8,64.3292,-1.27266
450.9,64.2206,-1.08579
451,64.0747,-1.45942
451.1,63.9474,-1.27255
451.2,63.8388,-1.08568
451.3,63.6929,-1.45932
451.4,63.5657,-1.27244
451.5,63.4571,-1.08557
451.6,63.3112,-1.45921
451.7,63.1839,-1.27233
451.8,63.0754,-1.08547
451.9,62.9295,-1.4591
452,62.8023,-1.27223
452.1,62.6937,-1.08536
452.2,62.5478,-1.45899
452.3,62.4206,-1.27212
452.4,62.3121,-1.08525
452.5,62.1662,-1.45889
452.6,62.039,-1.27201
452.7,61.9305,-1.08515
452.8,61.7846,-1.45878
452.9,61.6574,-1.27191
453,61.5489,-1.08504
453.1,61.4031,-1.45868
453.2,61.2759,-1.2718
453.3,61.1674,-1.08493
453.4,61.0215,-1.45857
453.5,60.8944,-1.2717
453.6,60.7859,-1.08483
453.7,60.64,-1.45846
453.8,60.5129,-1.27159
453.9,60.4044,-1.08472
454,60.2586,-1.45836
454.1,60.1314,-1.27148
454.2,60.0229,-1.08462
454.3,59.8771,-1.45825
454.4,59.75,-1.27138
454.5,59.6415,-1.08451
454.6,59.4957,-1.45815
454.7,59.3686,-1.27127
454.8,59.2601,-1.08441
454.9,59.1161,-1.44002
455,58.9908,-1.25315
455.1,58.8842,-1.06628
455.2,58.7402,-1.43992
455.3,58.6149,-1.25305
455.4,58.5083,-1.06618
455.5,58.3643,-1.43982
455.6,58.239,-1.25295
455.7,58.1324,-1.06608
455.8,57.9884,-1.43972
455.9,57.8631,-1.25284
456,57.7565,-1.06598
456.1,57.6126,-1.43962
456.2,57.4873,-1.25274
456.3,57.3807,-1.06588
456.4,57.2396,-1.41126
456.5,57.1172,-1.22438
456.6,57.0134,-1.03752
456.7,56.8723,-1.41116
456.8,56.7499,-1.22429
456.9,56.6461,-1.03742
457,56.505,-1.41106
457.1,56.3826,-1.22419
457.2,56.2789,-1.03732
457.3,56.1378,-1.41096
457.4,56.0154,-1.22409
457.5,55.9116,-1.03722
457.6,55.7706,-1.41086
457.7,55.6482,-1.22399
457.8,55.5444,-1.03713
457.9,55.4034,-1.41077
458,55.281,-1.22389
458.1,55.1773,-1.03703
458.2,55.0362,-1.41067
458.3,54.9138,-1.2238
458.4,54.8101,-1.03693
458.5,54.6691,-1.41057
458.6,54.5467,-1.2237
458.7,54.443,-1.03684
458.8,54.3061,-1.36915
458.9,54.1879,-1.18228
459,54.0883,-0.995413
459.1,53.9514,-1.36905
459.2,53.8332,-1.18218
459.3,53.7337,-0.995321
459.4,53.5968,-1.36896
459.5,53.4786,-1.18209
459.6,53.3791,-0.995229
459.7,53.2422,-1.36887
459.8,53.124,-1.182
459.9,53.0245,-0.995137
460,52.8876,-1.36878
460.1,52.7694,-1.18191
460.2,52.6699,-0.995045
460.3,52.533,-1.36869
460.4,52.4148,-1.18182
460.5,52.3153,-0.994954
460.6,52.1785,-1.36859
460.7,52.0603,-1.18173
460.8,51.9608,-0.994863
460.9,51.824,-1.3685
461,51.7058,-1.18163
461.1,51.6063,-0.994772
461.2,51.4695,-1.36841
461.3,51.3513,-1.18154
461.4,51.2519,-0.994681
461.5,51.115,-1.36832
461.6,50.9969,-1.18145
461.7,50.8974,-0.994591
461.8,50.7606,-1.36823
461.9,50.6425,-1.18136
462,50.543,-0.9945
462.1,50.4062,-1.36814
462.2,50.2881,-1.18127
462.3,50.1886,-0.994411
462.4,50.0564,-1.32213
462.5,49.9429,-1.13526
462.6,49.8481,-0.948403
462.7,49.7158,-1.32205
462.8,49.6023,-1.13518
462.9,49.5075,-0.948318
463,49.3753,-1.32196
463.1,49.2618,-1.13509
463.2,49.167,-0.948233
463.3,49.0348,-1.32188
463.4,48.9213,-1.13501
463.5,48.8265,-0.948148
463.6,48.6943,-1.32179
463.7,48.5808,-1.13492
463.8,48.486,-0.948064
463.9,48.3538,-1.32171
464,48.2403,-1.13484
464.1,48.1455,-0.947979
464.2,48.0134,-1.32162
464.3,47.8999,-1.13476
464.4,47.8051,-0.947895
464.5,47.673,-1.32154
464.6,47.5595,-1.13467
464.7,47.4647,-0.947811
464.8,47.3326,-1.32145
464.9,47.2191,-1.13459
465,47.1243,-0.947728
465.1,46.9922,-1.32137
465.2,46.8787,-1.1345
465.3,46.784,-0.947644
465.4,46.6518,-1.32129
465.5,46.5384,-1.13442
465.6,46.4437,-0.947561
465.7,46.3115,-1.3212
465.8,46.1981,-1.13434
465.9,46.1033,-0.947478
466,45.9712,-1.32112
466.1,45.8578,-1.13426
466.2,45.7631,-0.947396
466.3,45.631,-1.32104
466.4,45.5175,-1.13417
466.5,45.4228,-0.947313
466.6,45.2975,-1.25325
466.7,45.1909,-1.06639
466.8,45.1029,-0.879532
466.9,44.9776,-1.25318
467,44.871,-1.06631
467.1,44.783,-0.879456
467.2,44.6577,-1.2531
467.3,44.5511,-1.06624
467.4,44.4631,-0.87938
467.5,44.3378,-1.25303
467.6,44.2312,-1.06616
467.7,44.1433,-0.879305
467.8,44.018,-1.25295
467.9,43.9114,-1.06609
468,43.8235,-0.879229
468.1,43.6982,-1.25287
468.2,43.5916,-1.06601
468.3,43.5037,-0.879154
468.4,43.3784,-1.2528
468.5,43.2718,-1.06594
468.6,43.1839,-0.879079
468.7,43.0586,-1.25272
468.8,42.952,-1.06586
468.9,42.8641,-0.879004
469,42.7388,-1.25265
469.1,42.6323,-1.06579
469.2,42.5444,-0.87893
469.3,42.4191,-1.25257
469.4,42.3125,-1.06571
469.5,42.2247,-0.878855
469.6,42.0994,-1.2525
469.7,41.9928,-1.06564
469.8,41.905,-0.878781
469.9,41.7797,-1.25243
470,41.6732,-1.06556
470.1,41.5853,-0.878707
470.2,41.4601,-1.25235
470.3,41.3535,-1.06549
470.4,41.2657,-0.878634
470.5,41.1404,-1.25228
470.6,41.0339,-1.06542
470.7,40.946,-0.87856
470.8,40.8208,-1.25221
470.9,40.7143,-1.06534
471,40.6264,-0.878487
471.1,40.5012,-1.25213
471.2,40.3947,-1.06527
471.3,40.3068,-0.878414
471.4,40.1816,-1.25206
471.5,40.0751,-1.0652
471.6,39.9873,-0.878341
471.7,39.8621,-1.25199
471.8,39.7556,-1.06512
471.9,39.6677,-0.878269
472,39.5426,-1.25191
472.1,39.436,-1.06505
472.2,39.3482,-0.878196
472.3,39.223,-1.25184
472.4,39.1165,-1.06498
472.5,39.0287,-0.878124
472.6,38.9036,-1.25177
472.7,38.7971,-1.06491
472.8,38.7093,-0.878052
472.9,38.5841,-1.2517
473,38.4776,-1.06484
473.1,38.3898,-0.87798
473.2,38.2753,-1.14519
473.3,38.1795,-0.958334
473.4,38.1023,-0.771481
473.5,37.9878,-1.14513
473.6,37.892,-0.958271
473.7,37.8148,-0.771418
473.8,37.7003,-1.14507
473.9,37.6045,-0.958209
474,37.5274,-0.771356
474.1,37.4129,-1.145
474.2,37.317,-0.958146
474.3,37.2399,-0.771294
474.4,37.1254,-1.14494
474.5,37.0296,-0.958084
474.6,36.9525,-0.771231
474.7,36.838,-1.14488
474.8,36.7422,-0.958022
474.9,36.6651,-0.771169
475,36.5506,-1.14482
475.1,36.4548,-0.95796
475.2,36.3777,-0.771108
475.3,36.2632,-1.14476
475.4,36.1674,-0.957899
475.5,36.0903,-0.771046
475.6,35.9759,-1.1447
475.7,35.8801,-0.957837
475.8,35.803,-0.770985
475.9,35.6885,-1.14463
476,35.5927,-0.957776
476.1,35.5156,-0.770923
476.2,35.4012,-1.14457
476.3,35.3054,-0.957715
476.4,35.2283,-0.770862
476.5,35.1139,-1.14451
476.6,35.0181,-0.957654
476.7,34.941,-0.770802
476.8,34.8266,-1.14445
476.9,34.7308,-0.957593
477,34.6538,-0.770741
477.1,34.5393,-1.14439
477.2,34.4436,-0.957533
477.3,34.3665,-0.770681
477.4,34.2521,-1.14433
477.5,34.1563,-0.957473
477.6,34.0792,-0.77062
477.7,33.9648,-1.14427
477.8,33.8691,-0.957413
477.9,33.792,-0.77056
478,33.6776,-1.14421
478.1,33.5819,-0.957353
478.2,33.5048,-0.770501
478.3,33.3904,-1.14415
478.4,33.2947,-0.957293
478.5,33.2176,-0.770441
478.6,33.1032,-1.14409
478.7,33.0075,-0.957233
478.8,32.9305,-0.770381
478.9,32.8161,-1.14403
479,32.7203,-0.957174
479.1,32.6433,-0.770322
479.2,32.5289,-1.14397
479.3,32.4332,-0.957115
479.4,32.3562,-0.770263
479.5,32.2418,-1.14391
479.6,32.1461,-0.957056
479.7,32.0691,-0.770204
479.8,31.9547,-1.14385
479.9,31.859,-0.956997
480,31.782,-0.770146
480.1,31.6676,-1.1438
480.2,31.5719,-0.956939
480.3,31.4949,-0.770087
480.4,31.3805,-1.14374
480.5,31.2848,-0.95688
480.6,31.2078,-0.770029
480.7,31.0934,-1.14368
480.8,30.9978,-0.956822
480.9,30.9208,-0.769971
481,30.8064,-1.14362
481.1,30.7107,-0.956764
481.2,30.6337,-0.769913
481.3,30.5194,-1.14356
481.4,30.4237,-0.956707
481.5,30.3467,-0.769855
481.6,30.2324,-1.14351
481.7,30.1367,-0.956649
481.8,30.0597,-0.769798
481.9,29.9454,-1.14345
482,29.8497,-0.956592
482.1,29.7727,-0.76974
482.2,29.6584,-1.14339
482.3,29.5628,-0.956534
482.4,29.4858,-0.769683
482.5,29.3715,-1.14333
482.6,29.2758,-0.956477
482.7,29.1988,-0.769626
482.8,29.0845,-1.14328
482.9,28.9889,-0.956421
483,28.9119,-0.76957
483.1,28.7976,-1.14322
483.2,28.702,-0.956364
483.3,28.625,-0.769513
483.4,28.5107,-1.14316
483.5,28.4151,-0.956308
483.6,28.3381,-0.769457
483.7,28.2238,-1.14311
483.8,28.1282,-0.956251
483.9,28.0512,-0.769401
484,27.9369,-1.14305
484.1,27.8413,-0.956195
484.2,27.7644,-0.769345
484.3,27.6515,-1.12906
484.4,27.5573,-0.942203
484.5,27.4817,-0.755353
484.6,27.3688,-1.129
484.7,27.2746,-0.942148
484.8,27.1991,-0.755298
484.9,27.0862,-1.12895
485,26.992,-0.942094
485.1,26.9164,-0.755244
485.2,26.8036,-1.1289
485.3,26.7093,-0.94204
485.4,26.6338,-0.75519
485.5,26.5209,-1.12884
485.6,26.4267,-0.941986
485.7,26.3512,-0.755136
485.8,26.2394,-1.11785
485.9,26.1463,-0.931
486,26.0719,-0.74415
486.1,25.9602,-1.1178
486.2,25.8671,-0.930947
486.3,25.7926,-0.744097
486.4,25.6809,-1.11775
486.5,25.5878,-0.930894
486.6,25.5134,-0.744045
486.7,25.4016,-1.1177
486.8,25.3085,-0.930842
486.9,25.2341,-0.743992
487,25.1236,-1.10563
487.1,25.0317,-0.91878
487.2,24.9585,-0.73193
487.3,24.8479,-1.10558
487.4,24.7561,-0.918728
487.5,24.6829,-0.731879
487.6,24.5723,-1.10553
487.7,24.4805,-0.918677
487.8,24.4073,-0.731828
487.9,24.2967,-1.10548
488,24.2049,-0.918627
488.1,24.1317,-0.731778
488.2,24.0211,-1.10543
488.3,23.9293,-0.918576
488.4,23.8561,-0.731727
488.5,23.7527,-1.03453
488.6,23.6679,-0.847679
488.7,23.6018,-0.660832
488.8,23.4984,-1.03449
488.9,23.4136,-0.847634
489,23.3475,-0.660787
489.1,23.2441,-1.03444
489.2,23.1593,-0.847589
489.3,23.0932,-0.660742
489.4,22.9898,-1.0344
489.5,22.905,-0.847544
489.6,22.839,-0.660697
489.7,22.7355,-1.03435
489.8,22.6508,-0.847499
489.9,22.5847,-0.660652
490,22.4813,-1.03431
490.1,22.3965,-0.847455
490.2,22.3305,-0.660608
490.3,22.2271,-1.03426
490.4,22.1423,-0.84741
490.5,22.0763,-0.660563
490.6,21.9728,-1.03422
490.7,21.8881,-0.847366
490.8,21.8221,-0.660519
490.9,21.7186,-1.03417
491,21.6339,-0.847322
491.1,21.5679,-0.660475
491.2,21.4644,-1.03413
491.3,21.3797,-0.847278
491.4,21.3137,-0.660431
491.5,21.2103,-1.03409
491.6,21.1255,-0.847234
491.7,21.0595,-0.660388
491.8,20.9561,-1.03404
491.9,20.8714,-0.847191
492,20.8053,-0.660344
492.1,20.7019,-1.034
492.2,20.6172,-0.847147
492.3,20.5512,-0.660301
492.4,20.4478,-1.03396
492.5,20.3631,-0.847104
492.6,20.2971,-0.660258
492.7,20.1937,-1.03391
492.8,20.109,-0.847061
492.9,20.0429,-0.660215
493,19.9396,-1.03387
493.1,19.8549,-0.847018
493.2,19.7888,-0.660172
493.3,19.6855,-1.03383
493.4,19.6008,-0.846976
493.5,19.5347,-0.660129
493.6,19.4314,-1.03378
493.7,19.3467,-0.846933
493.8,19.2807,-0.660087
493.9,19.1773,-1.03374
494,19.0926,-0.846891
494.1,19.0266,-0.660044
494.2,18.9232,-1.0337
494.3,18.8385,-0.846848
494.4,18.7725,-0.660002
494.5,18.6692,-1.03366
494.6,18.5845,-0.846806
494.7,18.5185,-0.65996
494.8,18.4151,-1.03362
494.9,18.3305,-0.846765
495,18.2645,-0.659919
495.1,18.1611,-1.03357
495.2,18.0764,-0.846723
495.3,18.0105,-0.659877
495.4,17.9071,-1.03353
495.5,17.8224,-0.846681
495.6,17.7564,-0.659835
495.7,17.6531,-1.03349
495.8,17.5684,-0.84664
495.9,17.5025,-0.659794
496,17.3991,-1.03345
496.1,17.3145,-0.846599
496.2,17.2485,-0.659753
496.3,17.1451,-1.03341
496.4,17.0605,-0.846558
496.5,16.9945,-0.659712
496.6,16.8912,-1.03337
496.7,16.8065,-0.846517
496.8,16.7406,-0.659671
496.9,16.6408,-0.997446
497,16.5597,-0.810596
497.1,16.4974,-0.623752
497.2,16.3976,-0.997408
497.3,16.3166,-0.810558
497.4,16.2542,-0.623714
497.5,16.1545,-0.99737
497.6,16.0734,-0.81052
497.7,16.011,-0.623676
497.8,15.9113,-0.997332
497.9,15.8303,-0.810483
498,15.7679,-0.623638
498.1,15.6682,-0.997294
498.2,15.5871,-0.810445
498.3,15.5248,-0.6236
498.4,15.425,-0.997257
498.5,15.344,-0.810407
498.6,15.2816,-0.623563
498.7,15.1819,-0.997219
498.8,15.1009,-0.81037
498.9,15.0385,-0.623526
499,14.9388,-0.997182
499.1,14.8578,-0.810333
499.2,14.7954,-0.623489
499.3,14.6957,-0.997145
499.4,14.6147,-0.810296
499.5,14.5523,-0.623452
499.6,14.4526,-0.997108
499.7,14.3716,-0.810259
499.8,14.3093,-0.623415
499.9,14.2096,-0.997071
500,14.1285,-0.810223
500.1,14.0662,-0.623378
500.2,13.9665,-0.997035
500.3,13.8855,-0.810186
500.4,13.8231,-0.623342
500.5,13.7234,-0.996998
500.6,13.6424,-0.81015
500.7,13.5801,-0.623306
500.8,13.4804,-0.996962
